OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,PropertyGFAParking,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),Electricity(kWh),NaturalGas(therms),NaturalGas(kBtu),GHGEmissions(MetricTonsCO2e),GHGEmissionsIntensity(kgCO2e/ft2)
24072,2017,Multifamily LR (1-4),Low-Rise Multifamily,Ravenna House,9428 Ravenna Ave NE,98115.0,5.0,NORTHEAST,47.69744,-122.30455,1970,4,1.0,25300,0,0.0,84.0,27.0,26.8,84.7,84.2,682272,678764,0,682272,199962,0,0,2.82,0.112
24077,2017,Multifamily LR (1-4),Low-Rise Multifamily,Maple Leaf Villa,9400 Roosevelt Way NE,98115.0,5.0,NORTH,47.69694,-122.31729,1993,4,1.0,26390,0,0.0,,52.2,52.2,164.0,164.0,757444,757444,0,757444,221994,0,0,3.13,0.119
24083,2017,NonResidential,Warehouse,1024-1048 6th Ave S,1024-1048 6th Ave S,98134.0,2.0,GREATER DUWAMISH,47.59294,-122.32555,1937,1,1.0,52325,0,0.0,62.0,18.1,17.2,43.2,42.0,949001,901998,0,605464,177451,3435,343536,20.75,0.397
24085,2017,NonResidential,Other,Performance Radiator,1101 AIRPORT WAY S,98134.0,2.0,GREATER DUWAMISH,47.59322,-122.32491,1920,4,1.0,20600,0,0.0,,18.4,17.7,35.9,35.1,378047,363858,0,163569,47939,2144,214478,12.07,0.586
24086,2017,Campus,Other,(ID#24086)Campus1:KC Metro Transit Atlantic Central Bases,1333 AIRPORT WAY S,98134.0,2.0,GREATER DUWAMISH,47.59042,-122.32498,1991,0,10.0,230971,0,0.0,,91.9,89.9,228.8,226.7,21233396,20758248,0,14621225,4285236,66121,6612167,411.66,1.782
24089,2017,NonResidential,Retail Store,646 S HOLGATE ST,646 S HOLGATE ST,98134.0,2.0,GREATER DUWAMISH,47.58698,-122.32397,1944,1,1.0,25880,0,0.0,100.0,8.6,8.6,27.1,27.1,223183,223183,0,223183,65411,0,0,0.92,0.036
24091,2017,NonResidential,Warehouse,"Total Reclaim, Inc",2200 6th Ave SE,98134.0,2.0,GREATER DUWAMISH,47.58336,-122.32525,1960,1,1.0,45842,0,0.0,100.0,4.6,4.2,7.3,6.8,329036,300756,0,84761,24842,2442,244274,13.32,0.291
24099,2017,NonResidential,Other,Thermal Supply,717 S Lander,98134.0,2.0,GREATER DUWAMISH,47.57936,-122.32322,1972,1,1.0,31365,0,0.0,,19.5,19.1,61.0,59.5,613138,598185,0,607480,178042,56,5658,2.81,0.09
24100,2017,NonResidential,Other,Canal Boiler Works,2702 6th Ave S,98134.0,2.0,GREATER DUWAMISH,47.57959,-122.32557,1910,1,1.0,32100,0,0.0,,25.9,24.4,47.3,45.6,832766,783968,0,308600,90445,5241,524166,29.12,0.907
24102,2017,NonResidential,Warehouse,Ingersoll Rand Building,2724 6th Avenue S,98134.0,2.0,GREATER DUWAMISH,47.57895,-122.32551,1966,1,1.0,20520,0,0.0,9.0,58.5,58.4,140.3,140.2,1200388,1197963,0,774631,227031,4257,425757,25.82,1.258
24104,2017,NonResidential,Warehouse,CF Resource,2752 6th Ave S,98134.0,2.0,GREATER DUWAMISH,47.57833,-122.32563,1945,1,1.0,22972,0,0.0,11.0,23.0,22.6,72.3,71.0,528749,519644,0,528749,154967,0,0,2.19,0.095
24105,2017,NonResidential,Warehouse,625 Building,625 South Lander,98134.0,2.0,GREATER DUWAMISH,47.57934,-122.32501,1953,1,1.0,24990,0,0.0,,21.0,20.4,52.3,51.2,678978,659298,0,469225,137522,2097,209753,13.08,0.523
24106,2017,NonResidential,Retail Store,BRU-PEP 2922-2930,2922 6th Ave S,98134.0,2.0,GREATER DUWAMISH,47.57667,-122.32542,1951,2,1.0,24000,0,0.0,,47.9,46.3,100.7,98.4,1322915,1279253,0,665176,194952,6577,657739,37.68,1.57
24108,2017,NonResidential,Warehouse,Spear Building,4005 6th Ave S,98108.0,2.0,GREATER DUWAMISH,47.56845,-122.32732,1963,1,1.0,99931,0,0.0,,51.2,49.4,99.0,97.1,5113917,4934291,0,2164220,634296,29496,2949696,165.61,1.657
24112,2017,NonResidential,Distribution Center,FleetPride,600 S Dakota St,98108.0,2.0,GREATER DUWAMISH,47.56758,-122.32638,1966,1,1.0,24354,0,0.0,69.0,11.5,11.5,32.5,32.5,281082,281082,0,237615,69641,434,43467,3.29,0.135
24115,2017,NonResidential,Distribution Center,Stusser Electric,660 S Andover St,98108.0,2.0,GREATER DUWAMISH,47.56823,-122.32506,1959,1,1.0,33600,0,0.0,54.0,29.2,28.2,72.3,71.3,980035,948104,0,670345,196467,3096,309689,19.22,0.572
24117,2017,NonResidential,Other,IMAGINE VISUAL SERVICE (ID24117),665 S DAKOTA ST,98108.0,2.0,GREATER DUWAMISH,47.56671,-122.32446,1974,1,1.0,20819,0,0.0,,94.6,91.5,178.9,175.6,1969622,1903917,0,792495,232267,11771,1177127,65.8,3.16
24118,2017,NonResidential,Warehouse,(ID24118) Industrial Way Building,650 S INDUSTRIAL WAY,98108.0,2.0,GREATER DUWAMISH,47.5668,-122.32499,1967,1,1.0,23296,0,0.0,,63.7,61.0,133.4,129.1,1484783,1421286,0,740475,217021,7443,744306,42.59,1.828
24123,2017,NonResidential,Mixed Use Property,Parts and Service building,3707 Airport Way S,98134.0,2.0,GREATER DUWAMISH,47.57019,-122.32352,1954,1,1.0,35222,0,0.0,,53.8,53.0,123.2,122.4,1842285,1815417,0,1093147,320383,7491,749137,44.31,1.258
24132,2017,NonResidential,Refrigerated Warehouse,820 South Adams Building: 820 South Adams Street,820 South Adams Street,98108.0,2.0,GREATER DUWAMISH,47.5668,-122.32149,1957,1,1.0,25520,0,0.0,100.0,83.4,80.2,140.0,136.6,2101278,2019811,0,631966,185218,14693,1469311,80.65,3.16
24134,2017,Multifamily LR (1-4),Low-Rise Multifamily,South Terrace Condominiums,1515 12th Avenue South,98144.0,2.0,GREATER DUWAMISH,47.58962,-122.31764,1983,4,1.0,28176,0,0.0,99.0,23.9,23.6,74.9,73.9,672437,663562,0,672436,197080,0,0,2.78,0.099
24136,2017,Multifamily LR (1-4),Low-Rise Multifamily,Providence Peter Claver House,7101 38th Ave S.,98118.0,2.0,GREATER DUWAMISH,47.53871,-122.28511,2001,3,1.0,59846,0,0.0,77.0,35.2,34.7,88.6,87.4,2107751,2077335,0,1478464,433313,6292,629287,39.54,0.661
24137,2017,Multifamily LR (1-4),Senior Care Community,Esperanza Apartments,6940 37th Ave S,98118.0,2.0,GREATER DUWAMISH,47.54027,-122.28551,2001,3,1.0,66363,0,0.0,88.0,35.5,35.0,94.2,92.7,2354287,2322451,0,1807636,529788,5466,546650,36.51,0.55
24138,2017,Multifamily LR (1-4),Low-Rise Multifamily,Park Place Assisted Living,6900 37th Ave S,98118.0,2.0,GREATER DUWAMISH,47.54027,-122.28551,2001,3,1.0,121635,0,0.0,,62.5,61.2,152.2,149.5,7600299,7448310,0,5039822,1477087,25604,2560475,156.84,1.289
24144,2017,Multifamily LR (1-4),Low-Rise Multifamily,Holly Terrace Condominiums,2550 Thorndyke Avenue West,98199.0,7.0,MAGNOLIA / QUEEN ANNE,47.6424,-122.38439,1969,4,1.0,22207,0,0.0,,32.5,32.1,76.3,75.0,722313,712671,0,447737,131224,2745,274576,16.44,0.74
24150,2017,Multifamily LR (1-4),Low-Rise Multifamily,Seward Park Apartments,4911 South Rose St,98118.0,2.0,SOUTHEAST,47.52845,-122.2708,1953,2,1.0,20645,0,0.0,,37.7,37.1,118.4,116.4,778267,765478,0,778267,228097,0,0,3.22,0.156
24153,2017,Multifamily LR (1-4),Low-Rise Multifamily,Cascade View,3506 NE 95th St,98111.0,5.0,NORTH,47.69779,-122.28988,1968,4,1.0,20278,0,0.0,79.0,26.3,25.5,82.5,80.2,532612,517721,0,532612,156099,0,0,2.2,0.109
24156,2017,Multifamily LR (1-4),Low-Rise Multifamily,Homborness Condominium,321 Boylston Ave E,98102.0,3.0,EAST,47.62177,-122.32338,1925,3,1.0,20832,0,0.0,47.0,91.4,91.5,128.6,128.7,1910833,1912383,0,325997,95544,15848,1584836,85.52,4.105
24160,2017,Multifamily LR (1-4),Low-Rise Multifamily,Longfellow Creek Apartments,5915 Delridge Way SW,98106.0,1.0,DELRIDGE,47.54969,-122.36408,1993,3,1.0,67313,0,0.0,44.0,39.1,38.6,122.7,121.3,2629339,2601087,0,2629339,770615,0,0,10.88,0.162
24161,2017,Multifamily LR (1-4),Low-Rise Multifamily,Croft Place,6701 21st Ave SW,98106.0,1.0,DELRIDGE,47.5425,-122.36012,2005,2,1.0,25951,0,0.0,24.0,39.4,38.6,123.7,121.2,1021932,1001905,0,1021932,299511,0,0,4.23,0.163
24163,2017,Multifamily LR (1-4),Low-Rise Multifamily,Lam Bow Apartments,6935 Delridge Way SW,98106.0,1.0,DELRIDGE,47.54047,-122.36169,1970,3,1.0,46986,0,0.0,99.0,20.4,20.4,64.1,64.1,959745,959745,0,959745,281285,0,0,3.97,0.085
24164,2017,SPS-District K-12,K-12 School,Sanislo Elementary,1812 S.W. Myrtle,98106.0,1.0,DELRIDGE,47.53961,-122.35866,1970,1,1.0,41526,0,0.0,53.0,49.4,48.8,94.1,93.5,2100585,2077511,0,859963,252041,12406,1240621,69.45,1.672
24166,2017,Multifamily LR (1-4),Low-Rise Multifamily,Bergan Place,101 N 104th ST 98133,98133.0,6.0,NORTHWEST,47.70414,-122.35789,1987,3,1.0,41332,0,0.0,85.0,29.4,28.7,92.4,90.1,961703,937160,0,961703,281859,0,0,3.98,0.096
24168,2017,Multifamily LR (1-4),Low-Rise Multifamily,Leilani 2,124 N 103rd St,98133.0,6.0,NORTHWEST,47.70393,-122.35651,1990,4,1.0,47038,14439,0.0,80.0,30.8,30.2,96.7,94.8,1216857,1192187,0,1216857,356640,0,0,5.03,0.107
24170,2017,NonResidential,Small- and Mid-Sized Office,Willow Creek (Buildings 1 & 2),9700 Lake City Way NE,98115.0,5.0,NORTH,47.70008,-122.30321,1974,2,1.0,24291,0,0.0,89.0,37.1,36.2,116.3,113.7,900072,879390,0,900072,263796,0,0,3.72,0.153
24172,2017,NonResidential,Retail Store,Les Schwab Tire Center #396,9801 Lake City Way NE,98115.0,5.0,NORTH,47.70053,-122.3038,1958,2,1.0,20738,0,0.0,56.0,24.4,24.4,76.6,76.6,505704,505745,0,505704,148213,0,0,2.09,0.101
24173,2017,Multifamily LR (1-4),Low-Rise Multifamily,SS055 - 9818 5th Ave NE,9818 5th Ave NE,98115.0,5.0,NORTH,47.70093,-122.32275,1990,4,1.0,27344,0,0.0,,39.9,39.3,125.4,123.3,863466,848886,0,863466,253067,0,0,3.57,0.131
24178,2017,NonResidential,Mixed Use Property,Workshops Seattle Lake City Way,10015 Lake City Way NE,98125.0,5.0,NORTH,47.70175,-122.30269,2000,4,1.0,30948,0,0.0,,43.2,42.4,135.6,133.3,1012915,995639,0,1012915,296868,0,0,4.19,0.135
24179,2017,Multifamily LR (1-4),Low-Rise Multifamily,Northbrook Place,10215 Lake City Way NE,98125.0,5.0,NORTH,47.7026,-122.30211,1991,4,1.0,63670,0,0.0,45.0,34.3,33.8,107.7,106.0,2183535,2150344,0,2183534,639957,0,0,9.03,0.142
24180,2017,NonResidential,Medical Office,Pac Med Northgate,10416 5th Avenue NE,98144.0,5.0,NORTH,47.7044,-122.32285,1986,2,1.0,28385,7056,0.0,1.0,134.9,131.2,423.5,412.1,2775175,2700239,0,2775175,813357,0,0,11.48,0.404
24181,2017,Multifamily LR (1-4),Low-Rise Multifamily,Thornton Creek Apartments,512 NE 103rd ST,98125.0,5.0,NORTH,47.7033,-122.32209,1989,4,1.0,64195,0,0.0,79.0,32.0,31.8,100.4,99.8,1566233,1556283,0,1566232,459036,0,0,6.48,0.101
24184,2017,Multifamily LR (1-4),Low-Rise Multifamily,Mapleleaf View,1000 NE 88th St,98115.0,5.0,NORTH,47.69239,-122.31738,1992,4,1.0,22935,0,0.0,,20.3,20.0,63.8,62.7,465639,457699,0,465639,136471,0,0,1.93,0.084
24191,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Collins on Pine,1601 13th Avenue,98122.0,3.0,EAST,47.61554,-122.31572,2014,6,1.0,84389,0,0.0,95.0,30.9,30.6,71.2,70.1,2611525,2581970,0,1561583,457674,10499,1049941,62.22,0.737
24194,2017,Multifamily LR (1-4),Low-Rise Multifamily,The Bristol,1626 13th Ave,98122.0,3.0,EAST,47.6161,-122.31524,1908,3,1.0,22308,0,0.0,92.0,21.1,21.1,66.4,66.4,471599,471599,0,471599,138217,0,0,1.95,0.087
24201,2017,Multifamily LR (1-4),Low-Rise Multifamily,Washington Irving,1305 E Howell St,98122.0,3.0,EAST,47.61742,-122.31521,1923,4,1.0,30920,0,0.0,67.0,42.2,41.4,102.2,99.8,1303438,1279627,0,857746,251391,4456,445691,27.22,0.88
24202,2017,NonResidential,Warehouse,Warehouse,3440 6th Avenue S,98134.0,2.0,GREATER DUWAMISH,47.57254,-122.32549,1978,1,1.0,21755,0,0.0,,60.3,57.9,153.5,148.2,1208158,1161265,0,865510,253666,3426,342648,21.78,1.001
24205,2017,NonResidential,Other,640 S Spokane,640 S. Spokane,98134.0,2.0,GREATER DUWAMISH,47.57217,-122.32421,1960,1,1.0,27933,0,0.0,,232.0,208.2,728.5,653.9,6480508,5816873,0,6480507,1899328,0,0,26.81,0.96
24209,2017,NonResidential,Warehouse,Wyse Building,3701 7th Ave S,98134.0,2.0,GREATER DUWAMISH,47.57013,-122.3244,1983,1,1.0,23143,0,0.0,,46.7,45.0,83.3,81.4,1077098,1036828,0,377687,110693,6994,699410,38.71,1.673
24216,2017,NonResidential,Small- and Mid-Sized Office,Lamar Advertising Company,3601 Sixth Ave S.,98134.0,2.0,GREATER DUWAMISH,47.57075,-122.32724,1962,1,1.0,28800,0,0.0,58.0,62.2,59.4,126.0,123.1,2247165,2148205,0,1050377,307848,11967,1196787,67.91,2.358
24218,2017,NonResidential,Mixed Use Property,Dutch Boy Building,3414 4th Ave. So.,98134.0,2.0,GREATER DUWAMISH,47.57294,-122.32811,1952,1,1.0,39600,0,0.0,64.0,26.8,26.0,53.6,52.8,1061449,1031570,0,481797,141206,5796,579651,32.78,0.828
24219,2017,NonResidential,Warehouse,SB Warehouse,3434 4th Avenue S,98134.0,2.0,GREATER DUWAMISH,47.57199,-122.32811,1952,1,1.0,39600,0,0.0,92.0,14.6,13.7,32.6,31.6,578819,543548,0,326162,95592,2526,252657,14.77,0.373
24225,2017,NonResidential,Distribution Center,2900,2900 4th ave. so.,98134.0,2.0,GREATER DUWAMISH,47.57747,-122.32844,1937,1,1.0,41248,0,0.0,41.0,27.4,26.7,74.7,73.5,1133704,1105763,0,911711,267207,2219,221992,15.56,0.377
24227,2017,NonResidential,Other,2960 4th Ave S (Old Pacific Industrial Supply),2960 4th Ave S,98134.0,2.0,GREATER DUWAMISH,47.57587,-122.32789,2009,1,1.0,36400,0,0.0,,51.7,51.1,105.1,104.4,1882311,1858939,0,884345,259186,9979,997966,56.66,1.557
24230,2017,Multifamily LR (1-4),Low-Rise Multifamily,Montridge Arms,9000 20TH AVE SW,98106.0,1.0,DELRIDGE,47.52265,-122.35888,1968,3,1.0,35448,0,0.0,79.0,28.0,27.6,88.0,86.7,866591,854425,0,866591,253983,0,0,3.59,0.101
24240,2017,NonResidential,Other,WEST,4427 CALIFORNIA AVE SW,98116.0,1.0,SOUTHWEST,47.56398,-122.38727,1920,1,1.0,31332,0,0.0,,115.0,115.0,361.1,361.1,3603649,3603649,0,3603648,1056169,0,0,14.91,0.476
24243,2017,Multifamily LR (1-4),Low-Rise Multifamily,The Deering Apartments,4321 SW Genesee,98136.0,1.0,SOUTHWEST,47.56451,-122.38773,1969,4,1.0,23596,0,0.0,,25.9,25.6,81.4,80.2,517131,509832,0,517131,151562,0,0,2.14,0.091
24244,2017,NonResidential,Worship Facility,West Side Presbyterian Church,3601 California Ave SW,98116.0,1.0,SOUTHWEST,47.57177,-122.38716,1948,2,1.0,35864,0,0.0,73.0,38.7,37.7,70.7,68.9,1389578,1352375,0,515135,150977,8744,874443,48.57,1.354
24245,2017,Multifamily LR (1-4),Low-Rise Multifamily,Terrace View Apts,3703 California Ave SW,98136.0,1.0,SOUTHWEST,47.57098,-122.38725,1996,4,1.0,42048,11249,0.0,73.0,28.6,28.2,89.7,88.4,879492,867374,0,879492,257764,0,0,3.64,0.087
24248,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Spinnaker Bay Condominiums,9500 Rainier Ave S,98118.0,2.0,SOUTHEAST,47.52077,-122.26216,1967,6,1.0,71000,0,0.0,99.0,19.0,18.5,59.6,58.1,1348675,1313597,0,1348675,395274,0,0,5.58,0.079
24249,2017,Multifamily LR (1-4),Low-Rise Multifamily,Spinnaker Condominium Association,1100 S Atlantic Street,98134.0,2.0,GREATER DUWAMISH,47.5903,-122.31824,1969,4,1.0,32922,0,0.0,89.0,23.6,23.1,74.1,72.7,776863,761807,0,776862,227685,0,0,3.21,0.098
24250,2017,NonResidential,Worship Facility,St. George Parish,5306 13th Ave. S.,98108.0,2.0,GREATER DUWAMISH,47.55464,-122.31576,1954,1,1.0,20484,0,0.0,66.0,47.0,45.0,61.1,58.9,963638,922273,0,114331,33508,8493,849307,45.58,2.225
24252,2017,NonResidential,Medical Office,Springbrook Building,4500 Sandpoint Way NE,98105.0,4.0,NORTHEAST,47.66169,-122.28558,1984,4,1.0,45264,17622,0.0,6.0,84.8,83.0,266.3,260.6,1843805,1804462,0,1843805,540388,0,0,7.63,0.169
24253,2017,NonResidential,Medical Office,Springbrook Building LLC 4540,4540 Sandpoint Way NE,98105.0,4.0,NORTHEAST,47.66159,-122.28606,1987,4,2.0,36932,14576,0.0,,105.0,105.0,329.6,329.6,2901695,2901695,0,2901694,850438,0,0,12.0,0.325
24255,2017,Multifamily LR (1-4),Low-Rise Multifamily,Spring Creek Condos,12341 35th Ave. N.E.,98125.0,5.0,NORTH,47.71854,-122.2917,1980,4,1.0,20808,0,0.0,82.0,26.8,26.3,84.2,82.6,557696,547092,0,557696,163451,0,0,2.31,0.111
24259,2017,NonResidential,Other,Seattle Medical Post Acute Care,555 16th Ave,98122.0,3.0,CENTRAL,47.60775,-122.31198,1973,4,1.0,45082,0,0.0,,89.6,88.7,235.4,232.4,4040789,3997755,0,3047097,893053,9936,993691,65.38,1.45
24270,2017,NonResidential,Worship Facility,Phinney Ridge Lutheran Church,7500 Greenwood Ave N,98103.0,6.0,NORTHWEST,47.68351,-122.35482,1951,2,0.0,41600,0,0.0,51.0,37.7,36.3,78.0,75.8,1568234,1510173,0,765062,224227,8031,803171,45.82,1.101
24272,2017,Multifamily MR (5-9),Mid-Rise Multifamily,The Hillsborough Apartments,740 Bellevue Avenue East,98102.0,3.0,EAST,47.62632,-122.3263,1981,7,1.0,61745,0,0.0,98.0,24.2,23.9,75.9,74.9,1193444,1178157,0,1193444,349778,0,0,4.94,0.08
24274,2017,NonResidential,Small- and Mid-Sized Office,Bonneville International,1820 East Lake Ave,98102.0,4.0,LAKE UNION,47.63567,-122.32522,1960,2,1.0,34110,0,0.0,33.0,75.5,75.5,237.1,237.1,2576060,2576060,0,2576059,754999,0,0,10.66,0.312
24275,2017,Multifamily LR (1-4),Low-Rise Multifamily,Lake Union Terrace,210 E. Blaine,98102.0,4.0,LAKE UNION,47.6352,-122.32454,1994,4,1.0,42712,0,0.0,100.0,20.3,20.0,63.8,62.9,867525,855071,0,867524,254257,0,0,3.59,0.084
24276,2017,Multifamily LR (1-4),Low-Rise Multifamily,1800 Eastlake,1800 Eastlake Ave E,98102.0,4.0,LAKE UNION,47.63516,-122.32502,1999,3,1.0,43969,0,0.0,94.0,28.0,28.0,87.9,87.9,757841,757841,0,757841,222110,0,0,3.14,0.071
24281,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Hjarta Condos,1530 NW Market St,98107.0,6.0,BALLARD,47.669,-122.37802,2007,8,1.0,128571,0,0.0,,44.3,43.7,89.8,89.3,3275238,3234925,0,1533790,449528,17414,1741448,98.83,0.769
24282,2017,Multifamily LR (1-4),Low-Rise Multifamily,Hamm Building,4302 SW Alaska St,98116.0,1.0,SOUTHWEST,47.56126,-122.38713,1925,3,1.0,21239,0,0.0,,18.1,18.1,56.8,56.8,385070,385164,0,383639,112438,14,1431,1.66,0.078
24288,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Caritas Court,4415 SW Oregon St,98126.0,1.0,SOUTHWEST,47.5628,-122.38904,1997,5,1.0,26843,5028,0.0,,31.1,30.2,67.0,65.4,678290,659009,0,358323,105018,3199,319967,18.48,0.688
24289,2017,Multifamily LR (1-4),Low-Rise Multifamily,Olympic View Apts,4517 Glenn Way SW,98116.0,1.0,SOUTHWEST,47.56194,-122.38919,1969,4,1.0,26280,0,0.0,90.0,32.8,32.2,79.0,77.0,809830,794454,0,526414,154283,2834,283414,17.23,0.656
24292,2017,Multifamily LR (1-4),Low-Rise Multifamily,Holden Manor Condo HOA,3501 SW Holden St,98126.0,1.0,SOUTHWEST,47.53323,-122.37693,1980,4,1.0,26970,0,0.0,,25.8,25.4,81.0,79.7,705996,694504,0,705996,206915,0,0,2.92,0.108
24306,2017,Multifamily MR (5-9),Mid-Rise Multifamily,Pantages,803 E. Denny Way,98122.0,3.0,EAST,47.61856,-122.32194,2005,5,1.0,46225,0,0.0,87.0,42.5,42.4,93.0,92.9,1696059,1690463,0,922137,270263,7739,773922,44.92,0.972
25660,2017,NonResidential,Small- and Mid-Sized Office,Union Trust Annex,117 S. Main,98104.0,7.0,DOWNTOWN,47.59979,-122.33339,1902,4,1.0,27838,0,0.0,64.0,54.3,54.3,170.5,170.5,1511828,1511828,0,1511828,443091,0,0,6.25,0.225
24312,2017,Multifamily LR (1-4),Low-Rise Multifamily,Randolph Apartments,1833 13th Ave,98122.0,3.0,EAST,47.6185,-122.31581,1928,4,1.0,34040,0,0.0,95.0,40.6,39.9,90.1,88.0,1044025,1027453,0,584260,171236,4597,459764,26.84,0.788
24332,2017,NonResidential,Warehouse,4th&Forest,422 South Forest,98116.0,2.0,GREATER DUWAMISH,47.57798,-122.32783,1970,1,1.0,23750,0,0.0,,23.1,23.1,72.6,72.6,483361,483361,0,483361,141665,0,0,2.0,0.084
24333,2017,NonResidential,Warehouse,South Seattle Building,2757 6th Avenue South,98134.0,2.0,GREATER DUWAMISH,47.57832,-122.32649,1970,1,1.0,43390,0,0.0,89.0,12.8,12.6,40.0,39.4,553377,544726,0,553377,162185,0,0,2.29,0.053
24344,2017,NonResidential,Other,The Shop Clubs/Derby,2233 6th Ave S,98134.0,2.0,GREATER DUWAMISH,47.58238,-122.32719,1959,1,1.0,35400,0,0.0,,41.4,41.4,77.3,77.3,1512924,1512924,0,590621,173101,9223,922303,51.43,1.453
24348,2017,NonResidential,Distribution Center,Stoneway,1924 4th Ave S,98104.0,2.0,GREATER DUWAMISH,47.58517,-122.32853,1966,1,1.0,28144,0,0.0,26.0,28.0,27.8,83.1,83.0,791390,786420,0,727438,213200,639,63952,6.41,0.228
24351,2017,NonResidential,Warehouse,Pacific Coast Feather Corporate Office and Warehouse,1964 4th AVe S,98199.0,1.0,GREATER DUWAMISH,47.5842,-122.32826,1916,3,1.0,71283,0,0.0,45.0,39.4,38.4,97.7,96.1,2805336,2739233,0,1922697,563510,8826,882637,54.83,0.769
24354,2017,NonResidential,Warehouse,1760 4th Avenue South,1760 4th Avenue South,98134.0,2.0,GREATER DUWAMISH,47.58661,-122.3281,1989,1,1.0,23792,0,0.0,,119.0,117.7,373.6,369.5,2830527,2799891,0,2830526,829579,0,0,11.71,0.492
24356,2017,NonResidential,Small- and Mid-Sized Office,1550 4th Ave S,1550 4th Ave S,98134.0,2.0,GREATER DUWAMISH,47.58895,-122.32833,1979,2,1.0,47368,0,0.0,100.0,0.3,0.3,1.0,1.0,14804,14804,0,14804,4338,0,0,0.06,0.001
24358,2017,NonResidential,Mixed Use Property,R&K Foods/RE-PC/Brinks,1563 6th Ave S,98134.0,2.0,GREATER DUWAMISH,47.58874,-122.32662,1931,1,1.0,46183,0,0.0,,35.3,34.9,94.0,93.6,1631095,1612824,0,1257141,368447,3739,373954,25.06,0.543
24359,2017,NonResidential,Small- and Mid-Sized Office,Jefferson Building,1401 East Jeffrson Street,98122.0,3.0,CENTRAL,47.60592,-122.31367,1984,5,1.0,72613,22788,0.0,86.0,53.7,52.9,140.6,139.7,2677607,2637216,0,2005633,587817,6719,671973,43.99,0.606
24363,2017,Multifamily LR (1-4),Low-Rise Multifamily,Jefferson Court Apartments,1717 E Jefferson Street,98122.0,3.0,CENTRAL,47.60585,-122.30927,1962,2,1.0,20931,0,0.0,34.0,79.2,77.3,110.4,108.1,1657744,1617405,0,273083,80036,13846,1384661,74.67,3.567
24375,2017,SPS-District K-12,K-12 School,Hawthorne Elementary,4100 39th Ave. S.,98118.0,2.0,SOUTHEAST,47.56591,-122.28339,1989,3,1.0,51672,0,2016.0,99.0,31.7,31.6,83.4,83.3,1640334,1632477,0,1238040,362849,4022,402294,26.49,0.513
24376,2017,Nonresidential COS,Medical Office,SE Seattle Community Health Center,4400 37th Ave S,98118.0,2.0,SOUTHEAST,47.56364,-122.28572,1990,2,1.0,38352,11082,0.0,33.0,82.6,82.6,259.5,259.5,2271699,2271699,0,2271698,665796,0,0,9.4,0.245
24377,2017,Multifamily LR (1-4),Low-Rise Multifamily,4420 Oregon Place,4420 36th Ave S,98144.0,2.0,SOUTHEAST,47.56363,-122.28648,1966,2,1.0,21300,0,0.0,,30.8,30.3,96.6,95.1,655492,644846,0,655492,192113,0,0,2.71,0.127
24381,2017,Nonresidential COS,Mixed Use Property,Rainier Community Center,4630 38th Ave S,98118.0,2.0,SOUTHEAST,47.56214,-122.28143,1995,1,1.0,28425,0,0.0,,95.2,92.5,193.1,190.2,2702877,2624545,0,1264640,370644,14382,1438236,81.62,2.871
24391,2017,Multifamily LR (1-4),Low-Rise Multifamily,Jefferson Court Apartments,10301 Greenwood Ave N,98133.0,6.0,NORTHWEST,47.70384,-122.35581,1987,4,1.0,70094,0,0.0,95.0,31.3,30.6,98.2,96.0,1435656,1403679,0,1435656,420766,0,0,5.94,0.085
24393,2017,Multifamily LR (1-4),Low-Rise Multifamily,Willows Court Apartments,12316 28th Ave NE,98125.0,5.0,NORTH,47.71812,-122.2974,1987,4,1.0,134490,0,0.0,93.0,27.2,27.2,85.3,85.3,2539269,2540493,0,2539269,744217,0,0,10.51,0.078
24397,2017,Multifamily LR (1-4),Low-Rise Multifamily,12040 28th Ave LLC,12040 28th Ave,98125.0,5.0,NORTH,47.71728,-122.29775,1976,3,1.0,36172,0,0.0,65.0,30.3,30.4,95.3,95.3,824403,824734,0,824403,241618,0,0,3.41,0.094
24406,2017,NonResidential,Other,Mini Cooper Car Dealership (ID24406),11550 LAKE CITY WAY NE,98125.0,5.0,NORTH,47.7139,-122.29794,2009,3,1.0,35115,0,0.0,,59.9,57.7,148.7,145.8,2104835,2027496,0,1440911,422307,6639,663923,41.22,1.174
24412,2017,Multifamily LR (1-4),Low-Rise Multifamily,Michelle Apartments,940 N 98th ST,98103.0,5.0,NORTHWEST,47.70089,-122.34555,1985,4,1.0,38100,0,0.0,72.0,35.1,34.8,110.1,109.4,1136776,1129601,0,1136776,333170,0,0,4.7,0.123
