OSEBuildingID,DataYear,BuildingType,PrimaryPropertyType,PropertyName,Address,ZipCode,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofFloors,NumberofBuildings,PropertyGFATotal,PropertyGFAParking,YearsENERGYSTARCertified,ENERGYSTARScore,SiteEUI(kBtu/sf),SiteEUIWN(kBtu/sf),SourceEUI(kBtu/sf),SourceEUIWN(kBtu/sf),SiteEnergyUse(kBtu),SiteEnergyUseWN(kBtu),SteamUse(kBtu),Electricity(kBtu),Electricity(kWh),NaturalGas(therms),NaturalGas(kBtu),GHGEmissions(MetricTonsCO2e),GHGEmissionsIntensity(kgCO2e/ft2)
19601,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Ballard Place,1545 NW 57th,98107.0,6,BALLARD,47.66983,-122.37826,2004,6,1.0,169149,0,,84.0,31.10000038,31.70000076,88.30000305,89.0,4606967,4702777,0.0,3949397,1157502.0,6575.700684,657570,62.46,0.37
19604,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Ballard Square Condo HOA,1762 NW 57TH ST,98107.0,6,BALLARD,47.67046,-122.38173,1992,5,1.0,25368,0,,72.0,30.39999962,33.0,76.30000305,81.80000305,770082,837436,0.0,539441,158101.0938,2306.410156,230641,16.01,0.63
19613,2016,NonResidential,Small- and Mid-Sized Office,SBC19613,5303 Shilshole Ave NW,98107.0,6,BALLARD,47.66587,-122.38476,1979,3,1.0,43500,0,,46.0,74.0,74.0,232.3000031,232.3000031,3220635,3220635,0.0,3216396,942671.6875,42.38998795,4239,22.65,0.52
19621,2016,NonResidential,Small- and Mid-Sized Office,(ID19621) BALLARD ELKS,6411 SEAVIEW AVE NW,98107.0,6,BALLARD,47.67528,-122.40836,1978,2,1.0,28492,0,,12.0,66.59999847,70.19999695,169.8999939,173.8000031,1896298,2000228,0.0,1363957,399753.0,5323.416504,532342,37.78,1.33
19623,2016,NonResidential,Small- and Mid-Sized Office,Shilshole Landing,6315 Seaview Ave NW,98107.0,6,BALLARD,47.6744,-122.40735,1963,3,1.0,22325,0,,,62.79999924,62.79999924,197.1000061,197.1000061,1401315,1401315,0.0,1401316,410702.0938,0.0,0,9.77,0.44
19624,2016,NonResidential,Restaurant,Anthony's Homeport,6135 Seaview Ave NW,98107.0,6,BALLARD,47.67398,-122.40765,1977,3,1.0,22719,0,,,59.79999924,59.79999924,187.8000031,187.8000031,1358519,1358519,0.0,1358519,398159.0938,0.0,0,9.47,0.42
19653,2016,Multifamily HR (10+),High-Rise Multifamily,Olive Tower,1624 Boren Ave,98101.0,7,DOWNTOWN,47.61531,-122.33018,1928,14,1.0,50141,0,,82.0,91.59999847,103.9000015,140.8000031,153.8000031,3077371,3493213,0.0,718589,210606.2969,23587.82031,2358782,130.28,2.6
19654,2016,NonResidential,Laboratory,1100 Olive Lab,1100 Olive Way,98101.0,7,DOWNTOWN,47.61597,-122.33086,1946,2,1.0,44588,22000,,,105.0999985,105.0999985,330.0,330.0,7251589,7251589,0.0,7251588,2125318.75,0.0,0,50.55,1.13
19661,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Balfour Place Apts,1820 Minor Avenue,98101.0,7,DOWNTOWN,47.61783,-122.33134,1993,6,1.0,140049,0,,,38.59999847,40.5,83.40000153,86.5,3986982,4185857,0.0,2120454,621469.375,18665.28906,1866529,113.91,0.81
19662,2016,Multifamily MR (5-9),Mid-Rise Multifamily,El Capitan Apartments,1617 Yale Avenue,98101.0,3,EAST,47.6157,-122.32846,1925,5,1.0,58954,0,,85.0,43.59999847,49.59999847,68.59999847,75.19999695,2569106,2921324,0.0,643118,188487.2031,19259.88086,1925988,106.77,1.81
19664,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Sherwood Apartments,1633 Melrose Ave,98122.0,3,EAST,47.61628,-122.32818,1916,5,1.0,37992,0,,98.0,29.70000076,31.60000038,66.40000153,71.5,1128311,1199700,0.0,639703,187486.2031,4886.07959,488608,30.41,0.8
19667,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Bellagio Condominiums,2425 33rd Ave W,98199.0,7,MAGNOLIA / QUEEN ANNE,47.64036,-122.39992,2003,5,1.0,62876,0,,,18.70000076,18.70000076,58.59999847,58.59999847,967432,967432,0.0,967433,283538.3125,0.0,0,6.74,0.11
19668,2016,Multifamily LR (1-4),Low-Rise Multifamily,Bellagio,745 Bellevue Ave E,98102.0,3,EAST,47.62637,-122.32698,2006,4,1.0,40562,0,,,33.59999847,34.29999924,81.59999847,82.40000153,1256575,1281897,0.0,829479,243106.2969,4270.970215,427097,28.47,0.7
19669,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Ben Lomand Apartments,1027 Bellevue Ct E,98012.0,3,EAST,47.62768,-122.32733,1910,5,1.0,40489,0,,98.0,39.59999847,42.5,62.5,65.90000153,1603017,1720256,0.0,405131,118737.0,11978.86914,1197887,66.44,1.64
19670,2016,Multifamily LR (1-4),Low-Rise Multifamily,Roundcliffe,845 Bellevue Pl E,98102.0,3,EAST,47.62702,-122.32696,1925,3,1.0,34800,0,,55.0,30.70000076,33.59999847,96.40000153,105.4000015,874707,956837,0.0,874707,256361.9063,0.0,0,6.1,0.18
19671,2016,Multifamily LR (1-4),Low-Rise Multifamily,Sir Galahad Apartments,903 Bellevue Pl E,98102.0,3,EAST,47.62721,-122.32649,1928,3,1.0,28058,0,,,31.20000076,34.29999924,72.90000153,81.80000305,753721,827996,0.0,464395,136106.4063,2893.26001,289326,18.6,0.66
19673,2016,Multifamily HR (10+),High-Rise Multifamily,Bellora,2716 Elliott Ave,98121.0,7,DOWNTOWN,47.61502,-122.35263,2003,13,1.0,106066,0,,61.0,39.90000153,41.0,85.19999695,86.19999695,4988493,5128380,0.0,2591895,759641.0,23965.98047,2396598,145.35,1.37
19677,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Cornelius Apts,306 Blanchard St,98121.0,7,DOWNTOWN,47.61419,-122.34354,1925,9,1.0,86560,0,,53.0,51.79999924,56.09999847,157.8000031,171.3000031,3229864,3499305,0.0,3088405,905159.8125,1414.589966,141459,29.04,0.34
19679,2016,Multifamily HR (10+),High-Rise Multifamily,Security House,2225 4th Ave,98121.0,7,DOWNTOWN,47.61498,-122.3438,1978,13,1.0,91600,12365,,18.0,53.09999847,56.29999924,166.6999969,176.6999969,4206839,4459113,0.0,4206839,1232953.875,0.0,0,29.33,0.32
19680,2016,Multifamily MR (5-9),Mid-Rise Multifamily,53442 -  The Shelby,2201 4Th Avenue,98121.0,7,DOWNTOWN,47.61463,-122.34328,2001,6,1.0,142063,0,,74.0,39.5,41.29999924,117.5,122.0,2807792,2938387,0.0,2588115,758533.0,2196.780029,219678,29.71,0.21
19682,2016,Multifamily MR (5-9),Mid-Rise Multifamily,The Audrey at Belltown,2922 Western Avenue,98121.0,7,DOWNTOWN,47.61687,-122.35376,1992,8,1.0,188717,53284,,85.0,31.0,32.40000153,90.09999847,93.40000153,4192895,4381679,0.0,3732669,1093982.625,4602.260254,460226,50.46,0.27
19685,2016,Multifamily LR (1-4),Low-Rise Multifamily,Bremer,2905 1st Ave,98121.0,7,DOWNTOWN,47.61678,-122.35317,1924,3,1.0,33400,0,,82.0,52.59999847,56.5,85.09999847,90.0,1713381,1837333,0.0,464423,136114.5,12489.58984,1248959,69.57,2.08
19690,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Banner Building The Condominium,80 Vine Street,98121.0,7,DOWNTOWN,47.61473,-122.35055,1994,7,1.0,88144,3102,,33.0,26.20000076,28.0,49.09999847,51.40000153,2306723,2467526,0.0,911268,267077.5,13954.5498,1395455,80.47,0.91
19694,2016,SPS-District K-12,K-12 School,Mann Building (Nova High),2410 E. Cherry,98122.0,3,CENTRAL,47.60842,-122.30093,1925,2,1.0,37327,0,,92.0,40.20000076,44.59999847,73.19999695,77.80000305,1967476,2179860,0.0,724560,212356.4063,12429.16309,1242916,71.06,1.9
19695,2016,Multifamily LR (1-4),Low-Rise Multifamily,Barclay Court,701 1st Avenue N,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62563,-122.35596,2000,3,1.0,37619,0,,62.0,29.79999924,32.0,66.90000153,70.0,1119640,1204152,0.0,642173,188210.2031,4774.67041,477467,29.84,0.79
19696,2016,NonResidential,Retail Store,Lane St. Goodwill,1400 South Lane St,98144.0,3,DOWNTOWN,47.59692,-122.31543,1917,2,1.0,147545,0,,69.0,46.0,49.70000076,106.9000015,110.8000031,6787070,7339108,0.0,4133510,1211462.625,26535.5918,2653559,169.75,1.15
19697,2016,Nonresidential COS,Other,North Substation,814 NE 75th ST,98115.0,4,NORTH,47.68339,-122.31947,1923,2,1.0,21462,0,,,42.90000153,46.5,134.6999969,146.0,1114384,1207838,0.0,1114384,326607.4063,0.0,0,7.77,0.36
19699,2016,Multifamily LR (1-4),Low-Rise Multifamily,Barrett Condo,2000 W Barrett,98199.0,7,MAGNOLIA / QUEEN ANNE,47.64675,-122.38242,1993,3,1.0,24178,0,,81.0,22.5,23.0,56.0,57.40000153,775728,791513,0.0,533501,156360.0938,2422.279785,242228,16.58,0.69
19704,2016,Multifamily LR (1-4),Low-Rise Multifamily,Westview Apartment Homes,2525 14th Ave S,98144.0,2,GREATER DUWAMISH,47.58035,-122.31563,1918,3,1.0,107518,0,,81.0,49.70000076,52.09999847,98.69999695,104.5999985,4086293,4284962,0.0,1832679,537127.375,22536.14063,2253614,132.47,1.23
19706,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Bay Villa,1210 Alki Ave SW,98116.0,1,SOUTHWEST,47.59429,-122.38843,1997,6,1.0,30720,0,,,27.60000038,29.10000038,70.09999847,73.0,846389,894508,0.0,605363,177421.7969,2410.26001,241026,17.02,0.55
19708,2016,Multifamily HR (10+),High-Rise Multifamily,Bay Vista,2821 2nd Ave,98121.0,7,DOWNTOWN,47.61706,-122.35141,1982,24,1.0,167941,0,,100.0,17.29999924,18.70000076,50.40000153,54.0,2407904,2589125,0.0,2137828,626561.625,2700.76001,270076,29.25,0.17
19709,2016,Multifamily LR (1-4),Low-Rise Multifamily,Bayshore West,1526 Alki Avenue SW,98116.0,1,SOUTHWEST,47.58998,-122.39312,1986,4,1.0,38970,0,,85.0,21.0,22.60000038,66.0,71.09999847,818836,882641,0.0,818836,239987.0938,0.0,0,5.71,0.15
19712,2016,Multifamily MR (5-9),Mid-Rise Multifamily,(ID19712) Bayview Ballard,2250 NW 58th Street,98107.0,6,BALLARD,47.67113,-122.38687,1989,5,1.0,24648,0,,90.0,23.20000076,24.5,73.0,76.80000305,572692,603194,0.0,572693,167846.5938,0.0,0,3.99,0.16
19715,2016,Multifamily LR (1-4),Low-Rise Multifamily,Baywatch at Magnolia,2200 Thorndyke Ave W,98199.0,7,MAGNOLIA / QUEEN ANNE,47.63854,-122.38733,1988,4,1.0,34270,0,,52.0,30.10000038,31.5,94.40000153,98.90000153,635697,665705,0.0,635697,186312.2031,0.0,0,4.43,0.13
19718,2016,Multifamily LR (1-4),Low-Rise Multifamily,Beach Drive,4163 Beach DR SW,98116.0,1,SOUTHWEST,47.56586,-122.40854,1984,4,1.0,20837,0,,,18.60000038,19.5,58.40000153,61.40000153,387226,407136,0.0,387226,113489.3984,0.0,0,2.7,0.13
19728,2016,SPS-District K-12,K-12 School,Daniel Bagley Elementary,7821 Stone Ave. N.,98103.0,6,NORTHWEST,47.68636,-122.3423,1930,2,1.0,47602,0,,78.0,48.79999924,56.20000076,86.59999847,96.30000305,2249592,2589620,0.0,777836,227970.7969,14717.55859,1471756,83.59,1.76
19730,2016,NonResidential,Other,Brick Building,6615 Dayton Ave North,98013.0,6,NORTHWEST,47.67713,-122.35398,1917,2,1.0,28072,0,,,57.20000076,66.59999847,76.90000153,87.30000305,1362523,1587238,0.0,192436,56399.80078,11700.86914,1170087,63.48,2.26
19736,2016,Multifamily LR (1-4),Low-Rise Multifamily,Belcourt Place,1617 Summit AVE,98122.0,3,EAST,47.61564,-122.32592,1986,4,1.0,24864,0,,37.0,24.70000076,26.39999962,77.69999695,83.0,614985,657612,0.0,614985,180241.7969,0.0,0,4.29,0.17
19740,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Ellis Court Apartments,2510 Western Ave,98121.0,7,DOWNTOWN,47.61453,-122.34969,1990,5,1.0,39050,0,,95.0,25.79999924,26.60000038,81.0,83.5,1007356,1038387,0.0,1007356,295239.1875,0.0,0,7.02,0.18
19741,2016,Multifamily MR (5-9),Mid-Rise Multifamily,First and Vine Apartments,2519 First Ave,98121.0,7,DOWNTOWN,47.61492,-122.34957,1980,8,0.0,77800,0,,13.0,67.30000305,72.0,182.1000061,195.6999969,3116420,3331292,0.0,2469304,723711.625,6471.160156,647116,51.58,0.66
19742,2016,NonResidential,Restaurant,El Gaucho Restaurant,2505 1st Ave,98121.0,7,DOWNTOWN,47.61468,-122.34925,1955,2,1.0,31020,0,,,160.1999969,168.6999969,250.5,259.3999939,4970047,5231756,0.0,1221601,358030.9063,37484.44922,3748445,207.6,6.69
19743,2016,NonResidential,Small- and Mid-Sized Office,THE MILLIONAIR CLUB,2507 WESTERN AVE,98121.0,7,DOWNTOWN,47.61402,-122.35016,1917,2,1.0,21600,0,,,75.80000305,75.80000305,199.6999969,199.6999969,1636649,1636649,0.0,1241985,364005.0,3946.640625,394664,29.62,1.37
19747,2016,NonResidential,Small- and Mid-Sized Office,First and Cedar Building,2701 1st Ave,98121.0,7,DOWNTOWN,47.6158,-122.35126,1974,5,1.0,61825,13320,,59.0,104.0999985,112.5,205.6999969,212.8999939,4322873,4673727,0.0,1915699,561459.1875,24071.73828,2407174,141.2,2.28
19748,2016,Multifamily HR (10+),High-Rise Multifamily,Olympus Towers,2801 Western Ave.,98121.0,7,DOWNTOWN,47.61503,-122.35378,2001,16,1.0,590869,0,,93.0,36.29999924,38.29999924,84.0,87.90000153,14856602,15683112,0.0,8983223,2632832.0,58733.78125,5873378,374.56,0.63
19749,2016,Multifamily MR (5-9),Mid-Rise Multifamily,WA014_AVA Belltown,2800 Western Avenue,98121.0,7,DOWNTOWN,47.61612,-122.35268,2001,7,1.0,145275,0,,57.0,25.79999924,27.29999924,80.90000153,85.59999847,2653900,2809752,0.0,2653900,777813.5,0.0,0,18.5,0.13
19750,2016,NonResidential,Small- and Mid-Sized Office,Seattle Labor Temple Association,2800 1st Avenue  Room 140,98121.0,7,DOWNTOWN,47.61683,-122.35176,1942,3,1.0,64630,0,,96.0,21.79999924,21.79999924,68.40000153,68.40000153,1408291,1408291,0.0,1408291,412746.5,0.0,0,9.82,0.15
19752,2016,NonResidential,Worship Facility,Belltown,2700 1st Ave,98121.0,7,DOWNTOWN,47.61636,-122.35094,1948,2,1.0,20920,0,,15.0,49.79999924,57.79999924,80.80000305,89.09999847,1042108,1208581,0.0,285047,83542.39844,7570.620117,757062,42.19,2.02
19753,2016,Multifamily LR (1-4),Low-Rise Multifamily,New Pacific Apartments,110 Vine St,98121.0,7,DOWNTOWN,47.61543,-122.34967,1903,3,1.0,26640,0,,3.0,81.59999847,84.30000305,174.1999969,177.0,2173356,2245282,0.0,1128537,330755.1875,10448.19531,1044820,63.36,2.38
19754,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Humphrey House Apts,111 Cedar,98109.0,7,DOWNTOWN,47.61612,-122.34973,2009,7,1.0,40329,0,,,93.80000305,97.59999847,165.3999939,169.5,3696784,3848387,0.0,1263822,370405.0,24329.62891,2432963,138.03,3.42
19756,2016,Multifamily LR (1-4),Low-Rise Multifamily,Vine Court Apartments,103 Vine St,98121.0,7,DOWNTOWN,47.61532,-122.3493,1987,4,1.0,34880,0,,90.0,22.5,23.5,70.59999847,73.80000305,922153,962912,0.0,922153,270267.6875,0.0,0,6.43,0.18
19757,2016,Multifamily LR (1-4),Low-Rise Multifamily,Oregon Apartments,2305 1st Ave,98121.0,7,DOWNTOWN,47.6134,-122.34683,1902,4,1.0,56776,0,,99.0,31.10000038,33.29999924,61.09999847,66.5,1583110,1693181,0.0,689766,202158.9063,8933.44043,893344,52.25,0.92
19758,2016,Multifamily MR (5-9),Mid-Rise Multifamily,2300 Elliott,2300 Elliott Ave.,98121.0,7,DOWNTOWN,47.61245,-122.34836,1990,6,1.0,112676,0,,84.0,39.5,42.40000153,104.5999985,111.5999985,3073937,3305003,0.0,2355165,690259.5,7187.720215,718772,54.59,0.48
19766,2016,NonResidential,Worship Facility,(ID19766) ALKI CONGREGATIONAL CHURCH,3400 62ND AVE SW,98116.0,1,SOUTHWEST,47.57384,-122.41182,1926,2,1.0,22128,0,,94.0,27.5,32.90000153,43.29999924,49.79999924,608359,727772,0.0,153306,44931.30078,4550.540039,455054,25.24,1.14
19770,2016,Multifamily LR (1-4),Low-Rise Multifamily,Alki Shores,2104 Alki AVE SW,98116.0,1,SOUTHWEST,47.5857,-122.39791,1973,4,1.0,26880,0,,13.0,44.5,47.0,120.3000031,128.3999939,1195994,1263325,0.0,946968,277540.5,2490.26001,249026,19.83,0.74
19773,2016,Multifamily LR (1-4),Low-Rise Multifamily,Allen Place,800 N ALLEN PL,98103.0,6,LAKE UNION,47.661,-122.34839,1987,4,1.0,23098,0,,89.0,22.0,22.89999962,69.0,71.80000305,507603,528435,0.0,507603,148770.0,0.0,0,3.54,0.15
19774,2016,NonResidential,Retail Store,Office Depot,13501 Aurora Ave. N.,98133.0,5,NORTHWEST,47.72736,-122.34579,1968,1,1.0,48139,0,,98.0,21.5,24.0,47.0,51.09999847,859236,959683,0.0,468402,137280.9063,3908.339844,390834,24.02,0.5
19777,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Linden Square Apartments,13530 Linden Ave N,98133.0,5,NORTHWEST,47.72841,-122.3469,1993,5,1.0,214388,0,,96.0,26.60000038,27.39999962,83.5,86.09999847,4555219,4696469,0.0,4555219,1335058.375,0.0,0,31.76,0.15
19781,2016,Multifamily LR (1-4),Low-Rise Multifamily,(ID19781) Amesbury Court Apartments (Bldg C),13739 Linden Ave N,98133.0,5,NORTHWEST,47.72925,-122.34834,1990,4,1.0,43228,0,,100.0,23.70000076,24.29999924,74.30000305,76.40000153,1022957,1052127,0.0,1022957,299811.6875,0.0,0,7.13,0.16
19783,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Alpine Villa,308 Summit Ave E,98102.0,3,EAST,47.62127,-122.32509,1967,5,1.0,23231,0,,93.0,25.70000076,27.39999962,80.69999695,86.0,566665,603646,0.0,566665,166080.0,0.0,0,3.95,0.17
19787,2016,NonResidential,Worship Facility,First Lutheran Church of West Seattle,4105 California Ave SW,98116.0,1,SOUTHWEST,47.56633,-122.38725,1949,2,1.0,21364,0,,86.0,45.20000076,52.0,63.29999924,71.40000153,965651,1110209,0.0,162220,47544.0,8034.310547,803431,43.8,2.05
19788,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Alterra COA,1000 Aurora Ave N,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62774,-122.34319,1999,6,1.0,208125,0,,,37.59999847,40.59999847,49.59999847,52.79999924,3273645,3534954,0.0,421838,123633.7031,28518.07031,2851807,154.4,0.74
19789,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Ambassador 1 Condominiums,505 E. Denny Way,98122.0,3,EAST,47.61834,-122.32492,1923,6,1.0,39251,0,,83.0,32.09999847,34.59999847,98.0,106.0,1082076,1167446,0.0,1037921,304197.1875,441.5499878,44155,9.58,0.24
19790,2016,Multifamily MR (5-9),Mid-Rise Multifamily,AMBASSADOR,506 E HOWELL ST,98122.0,3,EAST,47.61803,-122.32482,1992,5,1.0,44715,0,,79.0,40.5,43.20000076,106.9000015,112.9000015,1809586,1930204,0.0,1378446,403999.3125,4311.410156,431141,32.51,0.73
19792,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Anderson Place,619 5th Ave West,98119.0,7,MAGNOLIA / QUEEN ANNE,47.62528,-122.36366,1990,5,1.0,21715,0,,,24.29999924,25.79999924,69.80000305,73.59999847,528411,561177,0.0,459307,134615.0938,691.0500488,69105,6.87,0.32
19793,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Union Bay Apartments,526 Yale Avenue N,98109.0,7,LAKE UNION,47.62406,-122.33027,1994,7,1.0,86525,23866,,84.0,37.0,38.90000153,0.0,0.0,2321336,2436266,0.0,1879677,550901.8125,0.0,0,13.1,0.15
19794,2016,Multifamily LR (1-4),Low-Rise Multifamily,Carolina Court Apartments,527 Eastlake Ave E,98109.0,7,LAKE UNION,47.62402,-122.32972,1916,3,1.0,56652,0,,98.0,28.89999962,31.79999924,56.40000153,60.20000076,1638562,1799223,0.0,704360,206436.0,9342.030273,934203,54.53,0.96
19797,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Andiamo Condominiums,626 4th Ave W,98119.0,7,MAGNOLIA / QUEEN ANNE,47.62548,-122.36166,1996,5,1.0,20798,0,,53.0,31.10000038,31.10000038,97.80000305,97.80000305,647792,647792,0.0,647793,189857.2031,0.0,0,4.52,0.22
19799,2016,Multifamily LR (1-4),Low-Rise Multifamily,Annaron,1719 14th Ave,98122.0,3,EAST,47.6172,-122.31456,1965,3,1.0,20296,0,,67.0,28.5,30.79999924,89.5,96.59999847,556700,601180,0.0,556701,163159.5938,0.0,0,3.88,0.19
19805,2016,Multifamily LR (1-4),Low-Rise Multifamily,Ara Vita,3045 20th Ave W,98199.0,7,MAGNOLIA / QUEEN ANNE,47.64791,-122.38246,1988,4,1.0,31537,0,,63.0,34.09999847,35.59999847,106.9000015,111.8000031,832986,870793,0.0,832987,244134.5,0.0,0,5.81,0.18
19808,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Arcadian Court Condominium,511 E Roy Street,98102.0,3,EAST,47.62483,-122.32508,1980,5,1.0,48744,0,,32.0,34.40000153,37.0,108.0999985,116.0999985,1678495,1802592,0.0,1678495,491938.8125,0.0,0,11.7,0.24
19824,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Art Stable,518 Yale Ave N,98109.0,7,LAKE UNION,47.6237,-122.33014,2010,5,1.0,23931,0,,,28.79999924,29.70000076,75.59999847,76.59999847,635516,656491,0.0,480219,140744.2031,1552.970093,155297,11.6,0.48
19826,2016,Multifamily LR (1-4),Low-Rise Multifamily,Ashbury,18 Dravus St,98109.0,7,MAGNOLIA / QUEEN ANNE,47.64898,-122.35675,1999,4,1.0,39966,0,,,23.79999924,24.79999924,74.69999695,77.59999847,871355,905750,0.0,868234,254464.7031,31.22000122,3122,6.22,0.16
19830,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Athena,323 Queen Anne Ave N,98109.0,7,MAGNOLIA / QUEEN ANNE,47.62181,-122.35701,1999,7,1.0,72763,0,,,38.79999924,39.79999924,109.4000015,111.5999985,2821489,2896491,0.0,2390109,700500.875,4313.800293,431380,39.57,0.54
19831,2016,Multifamily LR (1-4),Low-Rise Multifamily,Atlantic Place Condominium,1111 S Atlantic St,98134.0,2,GREATER DUWAMISH,47.58963,-122.31864,1980,4,1.0,59600,0,,48.0,23.60000038,25.60000038,74.09999847,80.30000305,1406648,1523877,0.0,1406648,412264.9063,0.0,0,9.81,0.16
19832,2016,Multifamily LR (1-4),Low-Rise Multifamily,Atria Villa Apartments,1251 Taylor Ave N,98109.0,7,MAGNOLIA / QUEEN ANNE,47.63099,-122.34658,1978,4,1.0,40948,0,,85.0,21.39999962,22.5,67.09999847,70.80000305,687953,725346,0.0,687954,201627.7031,0.0,0,4.8,0.12
19833,2016,NonResidential,University,Centennial Building,2000 Terry Avenue,98121.0,7,DOWNTOWN,47.61741,-122.33491,1992,2,1.0,28923,0,,,15.30000019,17.70000076,28.70000076,31.79999924,439311,508430,0.0,174768,51221.5,2645.440186,264544,15.27,0.53
19835,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Terry Apartments,2020 Terry Ave,98121.0,7,DOWNTOWN,47.61775,-122.33551,1992,7,0.0,65210,0,,95.0,47.79999924,50.0,99.09999847,101.3000031,2709973,2831134,0.0,1322686,387657.0,13872.87988,1387288,82.9,1.27
19836,2016,NonResidential,University,Notion,1001 Lenora St.,98121.0,7,DOWNTOWN,47.61789,-122.33573,1928,3,1.0,21600,0,,,15.0,16.60000038,38.5,41.79999924,323739,359207,0.0,235546,69034.70313,881.9299927,88193,6.33,0.29
19839,2016,Multifamily LR (1-4),Low-Rise Multifamily,Embassy,1420 Boren Ave,98101.0,7,EAST,47.61309,-122.32839,1925,3,1.0,21712,0,,93.0,56.40000153,62.0,91.5,98.69999695,1224685,1346638,0.0,335078,98205.79688,8896.070313,889607,49.58,2.28
19841,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Villa,1106 Pike St.,98101.0,7,EAST,47.61378,-122.32875,1908,5,1.0,53232,0,,,37.09999847,38.90000153,91.09999847,95.0,1759518,1842865,0.0,1180845,346086.0,5786.730469,578673,38.97,0.73
19845,2016,NonResidential,Retail Store,000956-Seattle,4900 25th Ave Ne,98105.0,4,NORTHEAST,47.6646,-122.29932,1996,1,1.0,25735,0,2013,82.0,45.5,48.5,125.4000015,128.5,1169394,1245673,0.0,953695,279512.0,2157.0,215700,18.1,0.7
19846,2016,Multifamily LR (1-4),Low-Rise Multifamily,Blakeley Manor,2401 NE Blakeley St,98105.0,4,NORTHEAST,47.6657,-122.3017,1984,4,1.0,57856,0,,59.0,28.0,29.79999924,88.09999847,93.69999695,1675510,1782454,0.0,1675511,491064.0938,0.0,0,11.68,0.2
19847,2016,NonResidential,Retail Store,EAST BLDG N,2660 NE University Village Street,98105.0,4,NORTHEAST,47.66246,-122.29898,1956,2,1.0,25862,0,,20.0,185.6999969,184.3000031,371.6000061,367.2000122,4801472,4765879,0.0,2185523,640540.125,26159.49023,2615949,154.17,5.96
19848,2016,NonResidential,Retail Store,EAST BLDG S,2690 NE University Village Street,98105.0,4,NORTHEAST,47.66246,-122.29898,2003,2,1.0,49965,0,,82.0,67.59999847,68.5,206.8000031,207.8000031,3377209,3424428,0.0,3247196,951698.8125,1300.129883,130013,29.54,0.59
19849,2016,Multifamily LR (1-4),Low-Rise Multifamily,Borealis The Condominium,2614 4th Ave N,98109.0,7,MAGNOLIA / QUEEN ANNE,47.64385,-122.34899,1981,3,1.0,53698,0,,97.0,19.0,20.79999924,59.5,65.30000305,1018111,1116648,0.0,1018111,298391.1875,0.0,0,7.1,0.13
19851,2016,Multifamily MR (5-9),Mid-Rise Multifamily,St. Charles Apts,612 3rd Ave,98104.0,7,DOWNTOWN,47.60318,-122.33206,1911,6,1.0,23338,0,,62.0,64.80000305,71.40000153,110.5999985,117.5999985,2050861,2259986,0.0,644057,188762.2969,14068.04004,1406804,79.21,3.39
19852,2016,Multifamily MR (5-9),Mid-Rise Multifamily,Corona Building,606 2nd Ave,98104.0,7,DOWNTOWN,47.60274,-122.33245,1900,6,1.0,39594,0,,74.0,25.29999924,26.79999924,58.40000153,63.29999924,999856,1060662,0.0,604566,177188.0938,3952.899902,395290,25.21,0.64
19853,2016,NonResidential,Small- and Mid-Sized Office,Hartford Building,600 2nd Ave,98104.0,7,DOWNTOWN,47.6026,-122.33232,1929,2,1.0,20028,0,,95.0,25.60000038,27.5,65.59999847,67.90000153,511797,550668,151742.5,360055,105526.1016,0.0,0,14.22,0.71
19854,2016,Multifamily HR (10+),High-Rise Multifamily,Lowman Building,107 Cherry St,98104.0,7,DOWNTOWN,47.60257,-122.33383,1906,10,1.0,65535,0,,,57.90000153,60.29999924,146.8000031,153.5,3245772,3380476,1014571.688,2231200,653927.3125,0.0,0,93.87,1.43
19855,2016,NonResidential,Small- and Mid-Sized Office,Lowman & Hanford Building,616 First Avenue,98104.0,7,DOWNTOWN,47.60247,-122.33372,1900,7,1.0,23622,0,,100.0,19.39999962,20.20000076,51.20000076,52.0,552007,575362,0.0,419848,123050.5,1321.589966,132159,9.95,0.42
